subscription_id,user_id,plan_type,status,event_effective_ts,mrr_amount,currency
901561,102458,monthly,active,2025-07-23T14:19:46Z,9.99,USD
901562,106362,annual,active,2025-12-17T07:31:42Z,79.99,USD
901562,106362,annual,canceled,2026-01-31T07:31:42Z,79.99,USD
901563,107876,annual,active,2025-12-06T03:32:15Z,79.99,USD
901563,107876,annual,canceled,2026-04-05T03:32:15Z,79.99,USD
901564,107647,annual,active,2025-09-29T20:55:55Z,79.99,USD
901565,106867,monthly,active,2025-07-19T22:38:08Z,9.99,USD
901566,102095,annual,active,2026-02-02T04:27:56Z,79.99,USD
901567,106354,annual,active,2026-01-10 21:45:20,79.99,USD
901568,101846,free_trial,trialing,2025-08-13T14:36:19Z,0.0,USD
901568,101846,annual,active,2025-08-22T14:36:19Z,79.99,USD
901569,103719,free_trial,trialing,2026-01-11 10:18:31,0.0,USD
901570,105464,monthly,active,2025-12-08T15:15:14Z,9.99,USD
901571,102640,annual,active,2025-08-09T21:27:50Z,79.99,GBP
901571,102640,annual,canceled,2025-11-12 16:27:50,79.99,USD
901572,105594,monthly,active,2025-12-29 11:18:57,9.99,USD
901572,105594,monthly,canceled,2026-04-12T16:18:57Z,9.99,USD
901573,103872,free_trial,trialing,2026-01-28T01:59:03Z,0.0,USD
901574,105376,monthly,active,2025-09-27T03:53:41Z,9.99,USD
901575,106318,free_trial,trialing,2025-07-19T22:53:36Z,0.0,USD
901575,106318,free_trial,expired,2025-08-01T22:53:36Z,0.0,USD
901576,102923,monthly,active,2025-10-08T05:53:39Z,9.99,USD
901577,101647,monthly,active,2025-08-22T03:18:15Z,9.99,USD
901578,102332,free_trial,trialing,2025-07-10T17:50:04Z,0.0,USD
901578,102332,monthly,active,2025-07-16T17:50:04Z,9.99,USD
901579,102895,monthly,active,2025-11-22T22:16:14Z,9.99,USD
901579,102895,monthly,canceled,2026-04-20T22:16:14Z,9.99,USD
901580,107402,monthly,active,2025-11-26T03:22:31Z,9.99,USD
901581,106044,free_trial,trialing,2025-08-03 19:12:43,0.0,USD
901581,106044,monthly,active,2025-08-14T00:12:43Z,9.99,USD
901581,106044,monthly,canceled,2025-09-05T00:12:43Z,9.99,USD
901582,105247,monthly,active,2026-01-13T03:11:57Z,9.99,USD
901583,103590,free_trial,trialing,2026-01-19T07:09:34Z,0.0,USD
901584,104982,monthly,active,2025-08-14T04:03:52Z,9.99,USD
901585,107590,free_trial,trialing,2026-02-11T17:21:08Z,0.0,USD
901585,107590,monthly,active,2026-02-14T17:21:08Z,9.99,USD
901586,105491,annual,active,2025-08-30 16:44:18,79.99,USD
901587,107927,free_trial,trialing,2025-08-25T15:24:11Z,0.0,USD
901588,100246,monthly,active,2025-09-25T21:15:36Z,9.99,USD
901589,102310,free_trial,trialing,2025-07-08T17:33:23Z,0.0,USD
901589,102310,free_trial,expired,2025-07-18T17:33:23Z,0.0,USD
901590,107407,free_trial,trialing,2026-01-02T18:22:58Z,0.0,USD
901590,107407,free_trial,expired,2026-01-15T18:22:58Z,0.0,USD
901591,105325,monthly,active,2025-08-26T00:47:57Z,9.99,USD
901592,100572,free_trial,trialing,2026-01-12T18:30:24Z,0.0,USD
901592,100572,monthly,active,2026-01-18T18:30:24Z,9.99,USD
901593,107494,monthly,active,2025-11-22T23:30:25Z,9.99,USD
901593,107494,monthly,canceled,2026-02-23T23:30:25Z,9.99,USD
901594,105337,annual,active,2025-08-12T10:26:45Z,79.99,EUR
901595,106711,monthly,active,2025-10-04T05:29:36Z,9.99,USD
901596,100156,annual,active,2025-11-06T09:44:31Z,79.99,USD
901596,100156,annual,expired,2025-12-11T09:44:31Z,79.99,USD
901597,103766,free_trial,trialing,2025-08-29T04:07:28Z,0.0,USD
901597,103766,annual,active,2025-09-05T04:07:28Z,79.99,USD
901597,103766,annual,canceled,2025-11-21T04:07:28Z,79.99,USD
901598,102088,monthly,active,2025-07-03T15:39:07Z,9.99,USD
901599,100612,monthly,active,2025-10-31 19:41:18,9.99,USD
901600,104048,monthly,active,2026-02-18T19:37:13Z,9.99,USD
901600,104048,monthly,canceled,2026-07-14T19:37:13Z,9.99,USD
901601,102295,monthly,active,2026-01-08T01:36:19Z,9.99,USD
901602,101601,monthly,active,2025-12-30 11:55:40,9.99,USD
901602,101601,monthly,expired,2026-05-05T16:55:40Z,9.99,USD
901603,104979,monthly,active,2026-02-14T09:28:37Z,9.99,USD
901604,106117,free_trial,trialing,2025-08-13T02:35:59Z,0.0,USD
901604,106117,free_trial,expired,2025-08-25T02:35:59Z,0.0,USD
901605,100971,annual,active,2025-08-16T17:20:24Z,79.99,USD
901605,100971,annual,canceled,2025-09-24 12:20:24,79.99,USD
901606,103336,annual,active,2025-08-01T02:53:15Z,79.99,USD
901607,102293,free_trial,trialing,2025-09-27T11:01:12Z,0.0,USD
901607,102293,free_trial,expired,2025-10-11T11:01:12Z,0.0,USD
901608,100874,annual,active,2025-11-28 22:17:44,79.99,USD
901609,107429,free_trial,trialing,2025-10-21T05:50:55Z,0.0,USD
901609,107429,free_trial,expired,2025-10-30 00:50:55,0.0,USD
901610,107027,annual,active,2025-12-06T05:25:13Z,79.99,USD
901610,107027,annual,canceled,2026-04-05 00:25:13,79.99,USD
901611,106884,monthly,active,2025-07-21 17:15:02,9.99,USD
901612,104828,free_trial,trialing,2025-12-11T16:25:11Z,0.0,USD
901612,104828,free_trial,expired,2025-12-21T16:25:11Z,0.0,USD
901613,100645,annual,active,2025-11-09T13:14:17Z,79.99,USD
901614,105336,free_trial,trialing,2025-12-01T07:48:25Z,0.0,USD
901614,105336,annual,active,2025-12-04T07:48:25Z,79.99,USD
901614,105336,annual,canceled,2025-12-24T07:48:25Z,79.99,USD
901615,105005,annual,active,2025-12-25T02:46:17Z,79.99,USD
901616,103935,annual,active,2026-01-26T16:13:22Z,79.99,USD
901616,103935,annual,canceled,2026-06-05T16:13:22Z,79.99,USD
901617,107577,annual,active,2026-02-09T05:25:37Z,79.99,USD
901618,101402,monthly,active,2025-11-24T03:31:18Z,9.99,USD
901619,102454,monthly,active,2025-12-09T04:03:24Z,9.99,USD
901619,102454,monthly,canceled,2026-01-07T04:03:24Z,9.99,USD
901620,103482,free_trial,trialing,2025-12-25T23:54:01Z,0.0,USD
901620,103482,monthly,active,2025-12-29T23:54:01Z,9.99,USD
901621,104432,free_trial,trialing,2025-11-11T21:17:55Z,0.0,USD
901621,104432,annual,active,2025-11-18T21:17:55Z,79.99,USD
901622,101606,annual,active,2025-10-27 21:21:31,79.99,USD
901622,101606,annual,expired,2026-03-30T02:21:31Z,79.99,USD
901623,102356,annual,active,2025-07-12T06:12:54Z,79.99,USD
901624,106969,free_trial,trialing,2026-01-08T18:39:57Z,0.0,USD
901624,106969,free_trial,expired,2026-01-19T18:39:57Z,0.0,USD
901625,106629,monthly,active,2025-12-13T19:14:26Z,9.99,USD
901625,106629,monthly,canceled,2026-04-23T19:14:26Z,9.99,USD
901626,107672,monthly,active,2025-11-19T01:16:19Z,9.99,USD
901627,107235,monthly,active,2025-12-06T21:40:56Z,9.99,USD
901627,107235,monthly,canceled,2026-02-18 16:40:56,9.99,USD
901628,104580,free_trial,trialing,2025-12-24T07:32:45Z,0.0,USD
901629,100066,free_trial,trialing,2025-11-13T11:08:48Z,0.0,USD
901629,100066,free_trial,expired,2025-11-26T11:08:48Z,0.0,USD
901630,100647,monthly,active,2026-02-17 18:16:53,9.99,USD
901631,102288,monthly,active,2026-02-14T23:18:46Z,9.99,USD
901632,103840,monthly,active,2026-01-12T01:01:11Z,9.99,GBP
901633,103047,monthly,active,2025-10-12T23:54:16Z,9.99,USD
901634,107006,monthly,active,2025-09-09T21:05:59Z,9.99,USD
901634,107006,monthly,canceled,2025-11-27T21:05:59Z,9.99,USD
901635,104542,monthly,active,2025-11-10T07:16:22Z,9.99,USD
901636,107310,annual,active,2025-08-19 14:40:04,79.99,USD
901637,104675,monthly,active,2025-09-13T00:17:14Z,9.99,USD
901637,104675,monthly,canceled,2025-11-06T00:17:14Z,9.99,USD
901638,103737,annual,active,2025-10-14T22:19:26Z,79.99,USD
901638,103737,annual,canceled,2026-01-22T22:19:26Z,79.99,USD
901639,100452,monthly,active,2025-07-14T03:14:12Z,9.99,USD
901640,105251,free_trial,trialing,2025-09-02T04:04:09Z,0.0,USD
901640,105251,monthly,active,2025-09-05T04:04:09Z,9.99,USD
901640,105251,monthly,canceled,2025-10-16T04:04:09Z,9.99,USD
901641,105536,monthly,active,2025-08-30T07:18:44Z,9.99,USD
901642,103195,monthly,active,2025-09-01T07:55:27Z,9.99,USD
901643,102750,annual,active,2025-12-07T08:51:25Z,79.99,USD
901643,102750,annual,canceled,2026-03-24T08:51:25Z,79.99,USD
901644,103336,monthly,active,2026-01-24T03:16:53Z,9.99,USD
901645,101954,monthly,active,2025-09-14T15:57:30Z,9.99,USD
901646,101206,annual,active,2025-09-11T03:35:03Z,79.99,USD
901647,102493,free_trial,trialing,2025-08-17T22:59:29Z,0.0,USD
901647,102493,free_trial,expired,2025-08-30T22:59:29Z,0.0,USD
901648,102381,free_trial,trialing,2025-08-30T06:55:45Z,0.0,USD
901648,102381,free_trial,expired,2025-09-10T06:55:45Z,0.0,USD
901649,102203,free_trial,trialing,2026-02-09T23:21:43Z,0.0,USD
901649,102203,free_trial,expired,2026-02-16T23:21:43Z,0.0,USD
901650,101331,monthly,active,2025-12-29T09:14:35Z,9.99,USD
901650,101331,monthly,canceled,2026-05-11T09:14:35Z,9.99,USD
901651,100522,monthly,active,2025-10-27T08:08:13Z,9.99,USD
901651,100522,monthly,expired,2026-02-07T08:08:13Z,9.99,USD
901652,107099,free_trial,trialing,2025-12-08T06:54:56Z,0.0,USD
901652,107099,free_trial,expired,2025-12-20 01:54:56,0.0,USD
901653,106200,monthly,active,2025-10-15 06:05:42,9.99,USD
901654,105666,annual,active,2025-07-03T16:49:01Z,79.99,USD
901654,105666,annual,expired,2025-12-28T16:49:01Z,79.99,USD
901655,107056,monthly,active,2025-10-14T21:59:53Z,9.99,USD
901656,102797,monthly,active,2025-08-14 07:06:31,9.99,USD
901657,105981,monthly,active,2025-10-22T00:49:50Z,9.99,USD
901658,100475,monthly,active,2025-10-28T19:23:58Z,9.99,USD
901658,100475,monthly,expired,2026-03-30T19:23:58Z,9.99,USD
901659,100476,monthly,active,2026-01-12T03:22:48Z,9.99,USD
901660,106356,annual,active,2025-12-20 01:24:23,79.99,USD
901661,107787,free_trial,trialing,2025-12-20 05:10:44,0.0,USD
901662,104433,free_trial,trialing,2025-09-29 04:53:39,0.0,USD
901662,104433,free_trial,expired,2025-10-09T09:53:39Z,0.0,USD
901663,100481,annual,active,2025-12-26T14:24:34Z,79.99,USD
901664,102834,monthly,active,2025-08-17T00:45:30Z,9.99,USD
901665,105379,monthly,active,2025-11-25 12:09:40,9.99,USD
901666,107864,free_trial,trialing,2025-07-04T13:08:29Z,0.0,USD
901666,107864,monthly,active,2025-07-18T13:08:29Z,9.99,USD
901667,106782,annual,active,2025-07-26 01:45:49,79.99,USD
901668,378040,monthly,active,2025-10-01T11:05:33Z,9.99,USD
901668,378040,monthly,canceled,2025-12-19T11:05:33Z,9.99,USD
901669,104348,monthly,active,2025-11-08T11:29:44Z,9.99,USD
901669,104348,monthly,canceled,2026-01-21 06:29:44,9.99,USD
901670,102720,annual,active,2025-08-21T01:54:29Z,79.99,USD
901670,102720,annual,canceled,2025-12-22 20:54:29,79.99,USD
901671,100020,monthly,active,2025-08-15T17:17:47Z,9.99,USD
901672,104479,free_trial,trialing,2025-09-11 07:26:04,0.0,USD
901672,104479,free_trial,expired,2025-09-20T12:26:04Z,0.0,USD
901673,104282,free_trial,trialing,2025-11-22T15:40:00Z,0.0,USD
901673,104282,annual,active,2025-11-29T15:40:00Z,79.99,USD
901674,106808,free_trial,trialing,2025-11-01T06:19:13Z,0.0,USD
901674,106808,monthly,active,2025-11-08 01:19:13,9.99,USD
901674,106808,monthly,canceled,2025-12-27 01:19:13,9.99,USD
901675,103018,free_trial,trialing,2025-09-02T22:23:00Z,0.0,USD
901675,103018,free_trial,expired,2025-09-12T22:23:00Z,0.0,USD
901676,107185,monthly,active,2026-01-20T12:01:29Z,9.99,USD
901676,107185,monthly,canceled,2026-03-15T12:01:29Z,9.99,USD
901677,105054,annual,active,2025-12-23 04:19:28,79.99,USD
901678,106103,monthly,active,2025-08-16T23:03:00Z,9.99,USD
901679,100297,monthly,active,2025-10-06T17:11:21Z,9.99,USD
901679,100297,monthly,canceled,2026-01-11T17:11:21Z,9.99,USD
901680,100016,free_trial,trialing,2026-02-14T06:03:54Z,0.0,USD
901680,100016,monthly,active,2026-02-19T06:03:54Z,9.99,USD
901681,102770,free_trial,trialing,2025-07-21T22:37:21Z,0.0,USD
901681,102770,monthly,active,2025-08-02T22:37:21Z,9.99,USD
901682,102750,free_trial,trialing,2025-10-22T12:52:52Z,0.0,USD
901682,102750,free_trial,expired,2025-10-31T12:52:52Z,0.0,USD
901683,104888,monthly,active,2025-07-19T19:14:55Z,9.99,USD
901683,104888,monthly,expired,2025-10-25T19:14:55Z,9.99,USD
901684,107293,monthly,active,2025-09-12T12:06:14Z,9.99,USD
901684,107293,monthly,expired,2026-03-27T12:06:14Z,9.99,USD
901685,106454,free_trial,trialing,2025-10-01T06:30:11Z,0.0,USD
901685,106454,annual,active,2025-10-04T06:30:11Z,79.99,USD
901685,106454,annual,canceled,2026-01-18T06:30:11Z,79.99,USD
901686,100870,monthly,active,2026-02-18T15:29:41Z,9.99,USD
901687,100564,free_trial,trialing,2025-09-25T16:04:19Z,0.0,USD
901687,100564,annual,active,2025-10-03T16:04:19Z,79.99,USD
901688,104386,free_trial,trialing,2025-08-24T00:51:21Z,0.0,USD
901688,104386,monthly,active,2025-08-30T00:51:21Z,9.99,USD
901689,101678,monthly,active,2025-12-16T20:27:16Z,9.99,USD
901690,107255,monthly,active,2026-01-20T05:26:46Z,9.99,USD
901691,105650,free_trial,trialing,2026-01-20 07:17:34,0.0,USD
901691,105650,free_trial,expired,2026-01-27T12:17:34Z,0.0,USD
901692,100517,free_trial,trialing,2026-01-03T21:39:41Z,0.0,USD
901692,100517,monthly,active,2026-01-09T21:39:41Z,9.99,USD
901693,104984,monthly,active,2026-01-09T17:44:45Z,9.99,USD
901694,106221,free_trial,trialing,2025-10-21T06:01:41Z,0.0,USD
901695,102072,free_trial,trialing,2025-08-30T22:13:11Z,0.0,USD
901696,103121,annual,active,2025-08-10T07:13:01Z,79.99,USD
901697,107477,free_trial,trialing,2026-01-12 00:36:50,0.0,USD
901697,107477,monthly,active,2026-01-23T05:36:50Z,9.99,USD
901698,105587,free_trial,trialing,2026-02-15T11:29:37Z,0.0,USD
901698,105587,annual,active,2026-02-26 06:29:37,79.99,USD
901699,104447,free_trial,trialing,2025-09-06T08:53:26Z,0.0,USD
901700,106151,free_trial,trialing,2025-12-30T22:34:14Z,0.0,USD
901700,106151,monthly,active,2026-01-10 17:34:14,9.99,USD
901700,106151,monthly,canceled,2026-04-09T22:34:14Z,9.99,USD
901701,105323,annual,active,2026-01-26T14:10:54Z,79.99,USD
901702,103663,annual,active,2026-02-14 09:01:22,79.99,USD
901703,103597,monthly,active,2026-01-30T15:52:34Z,9.99,USD
901703,103597,monthly,canceled,2026-02-14T15:52:34Z,9.99,USD
901704,105952,monthly,active,2025-12-27T15:58:26Z,9.99,USD
901704,105952,monthly,canceled,2026-01-14T15:58:26Z,9.99,USD
901705,103588,monthly,active,2026-01-27T23:07:16Z,9.99,USD
901706,102794,annual,active,2026-01-24 01:54:50,79.99,USD
901707,106038,annual,active,2025-07-22T21:49:00Z,79.99,USD
901708,102477,free_trial,trialing,2025-11-11T14:18:07Z,0.0,USD
901708,102477,annual,active,2025-11-21T14:18:07Z,79.99,USD
901709,107936,monthly,active,2025-09-28T00:36:24Z,9.99,USD
901710,101356,monthly,active,2025-09-15T06:51:33Z,9.99,USD
901710,101356,monthly,canceled,2025-10-26T06:51:33Z,9.99,USD
901711,106777,monthly,active,2025-07-27T16:49:14Z,9.99,USD
901711,106777,monthly,canceled,2025-12-08T16:49:14Z,9.99,USD
901712,106535,free_trial,trialing,2025-10-30T23:17:40Z,0.0,USD
901712,106535,free_trial,expired,2025-11-11T23:17:40Z,0.0,USD
901713,100568,monthly,active,2025-11-19T15:45:40Z,9.99,USD
901714,103450,monthly,active,2025-12-29T07:24:56Z,9.99,USD
901715,102618,monthly,active,2025-09-05 17:08:56,9.99,USD
901715,102618,monthly,expired,2025-11-25T22:08:56Z,9.99,USD
901716,106066,monthly,active,2025-08-02T13:16:40Z,9.99,USD
901717,101298,monthly,active,2026-02-02T07:54:30Z,9.99,USD
901717,101298,monthly,canceled,2026-02-22 02:54:30,9.99,USD
901718,100795,annual,active,2025-11-23T18:31:18Z,79.99,USD
901719,103229,annual,active,2025-08-06T05:24:07Z,79.99,USD
901719,103229,annual,expired,2025-10-29T05:24:07Z,79.99,USD
901720,103475,monthly,active,2025-11-03T01:15:40Z,9.99,USD
901721,102439,annual,active,2025-08-02T20:22:40Z,79.99,USD
901721,102439,annual,canceled,2025-09-02T20:22:40Z,79.99,USD
901722,104856,free_trial,trialing,2025-12-14T21:33:47Z,0.0,USD
901722,104856,annual,active,2025-12-19T21:33:47Z,79.99,USD
901722,104856,annual,canceled,2026-02-04T21:33:47Z,79.99,USD
901723,101578,annual,active,2025-08-29 15:03:06,79.99,USD
901723,101578,annual,canceled,2025-10-29 15:03:06,79.99,USD
901724,103776,free_trial,trialing,2025-12-02T17:47:15Z,0.0,USD
901724,103776,free_trial,expired,2025-12-09T17:47:15Z,0.0,USD
901725,105593,free_trial,trialing,2026-01-03T11:40:42Z,0.0,USD
901725,105593,annual,active,2026-01-14T11:40:42Z,79.99,USD
901725,105593,annual,canceled,2026-03-21 06:40:42,79.99,USD
901726,100164,free_trial,trialing,2025-11-06T01:28:29Z,0.0,USD
901726,100164,free_trial,expired,2025-11-19T01:28:29Z,0.0,USD
901727,107213,monthly,active,2025-07-22T08:44:01Z,9.99,USD
901728,105945,monthly,active,2025-09-07T13:38:23Z,9.99,USD
901729,355971,annual,active,2026-01-18T14:34:00Z,79.99,USD
901729,355971,annual,canceled,2026-04-06T14:34:00Z,79.99,USD
901730,102917,monthly,active,2025-11-12T18:10:06Z,9.99,USD
901730,102917,monthly,canceled,2026-02-27 13:10:06,9.99,USD
901731,106247,monthly,active,2025-12-17T04:58:16Z,9.99,USD
901731,106247,monthly,canceled,2026-01-17T04:58:16Z,9.99,USD
901732,106327,monthly,active,2025-11-07T16:49:55Z,9.99,USD
901733,103030,monthly,active,2025-08-31T18:50:59Z,9.99,USD
901734,101935,annual,active,2026-01-26T17:51:16Z,79.99,USD
901735,103265,monthly,active,2025-09-21T15:32:56Z,9.99,USD
901735,103265,monthly,canceled,2026-01-18T15:32:56Z,9.99,USD
901736,104372,free_trial,trialing,2025-07-27T21:42:37Z,0.0,USD
901736,104372,monthly,active,2025-08-10T21:42:37Z,9.99,EUR
901737,102196,annual,active,2026-02-05T05:22:46Z,79.99,USD
901738,106563,annual,active,2025-07-05 22:06:33,79.99,USD
901739,106362,monthly,active,2026-01-08T23:03:53Z,9.99,USD
901740,102645,monthly,active,2025-10-26T09:14:01Z,9.99,USD
901740,102645,monthly,canceled,2026-03-18T09:14:01Z,9.99,USD
901741,100624,annual,active,2025-09-07T12:08:35Z,79.99,USD
901742,104156,monthly,active,2025-11-03T12:20:10Z,9.99,USD
901743,105095,monthly,active,2025-12-06T01:52:42Z,9.99,USD
901744,105705,free_trial,trialing,2026-01-05T03:08:22Z,0.0,USD
901744,105705,monthly,active,2026-01-11T03:08:22Z,9.99,USD
901745,102629,free_trial,trialing,2025-07-24T19:35:58Z,0.0,USD
901745,102629,free_trial,expired,2025-08-01T19:35:58Z,0.0,USD
901746,101789,free_trial,trialing,2025-12-27T22:55:10Z,0.0,USD
901746,101789,free_trial,expired,2026-01-08T22:55:10Z,0.0,USD
901747,101967,monthly,active,2026-01-10T10:56:06Z,9.99,USD
901747,101967,monthly,expired,2026-03-31T10:56:06Z,9.99,USD
901748,103929,monthly,active,2025-11-10T06:15:54Z,9.99,USD
901749,101937,free_trial,trialing,2025-07-12T23:18:04Z,0.0,USD
901749,101937,free_trial,expired,2025-07-23T23:18:04Z,0.0,USD
901750,100708,annual,active,2026-01-23T08:24:59Z,79.99,USD
901750,100708,annual,canceled,2026-03-30T08:24:59Z,79.99,USD
901751,104433,free_trial,trialing,2026-01-07T21:55:58Z,0.0,USD
901752,102117,monthly,active,2025-09-15T12:01:45Z,9.99,USD
901753,107796,free_trial,trialing,2025-08-23 02:05:51,0.0,USD
901753,107796,annual,active,2025-08-26T07:05:51Z,79.99,USD
901753,107796,annual,canceled,2025-10-26T07:05:51Z,79.99,USD
901754,104662,monthly,active,2025-12-22 15:55:51,9.99,USD
901755,102948,monthly,active,2026-02-05T21:30:14Z,9.99,USD
901756,100436,free_trial,trialing,2025-12-10 03:17:56,0.0,USD
901756,100436,annual,active,2025-12-21T08:17:56Z,79.99,USD
901756,100436,annual,canceled,2026-03-27T08:17:56Z,79.99,EUR
901757,100933,monthly,active,2026-01-07T19:27:38Z,9.99,USD
901757,100933,monthly,expired,2026-05-06T19:27:38Z,9.99,USD
901758,103672,monthly,active,2026-01-19T21:50:26Z,9.99,USD
901758,103672,monthly,canceled,2026-06-08T21:50:26Z,9.99,USD
901759,105962,free_trial,trialing,2025-12-31T09:45:08Z,0.0,USD
901759,105962,free_trial,expired,2026-01-08T09:45:08Z,0.0,USD
901760,107738,free_trial,trialing,2025-07-21T19:05:36Z,0.0,USD
901760,107738,free_trial,expired,2025-07-31T19:05:36Z,0.0,USD
901761,100732,free_trial,trialing,2025-09-12T10:36:53Z,0.0,USD
901761,100732,free_trial,expired,2025-09-22T10:36:53Z,0.0,USD
901762,100716,monthly,active,2025-09-06 02:35:50,9.99,USD
901763,105382,monthly,active,2026-02-12T07:54:15Z,9.99,USD
901764,106227,free_trial,trialing,2026-01-16T13:51:31Z,0.0,USD
901764,106227,annual,active,2026-01-23 08:51:31,79.99,USD
901765,104587,free_trial,trialing,2026-01-19T18:52:19Z,0.0,USD
901765,104587,free_trial,expired,2026-01-28T18:52:19Z,0.0,USD
901766,102538,monthly,active,2025-10-10T00:45:02Z,9.99,USD
901767,101143,free_trial,trialing,2025-08-17T14:20:31Z,0.0,USD
901767,101143,annual,active,2025-08-22T14:20:31Z,79.99,USD
901768,105059,annual,active,2026-01-09T08:21:48Z,79.99,USD
901769,107552,monthly,active,2026-02-17T05:01:17Z,9.99,USD
901769,107552,monthly,canceled,2026-03-30 00:01:17,9.99,USD
901770,103925,monthly,active,2025-12-23T17:59:44Z,9.99,USD
901771,101419,monthly,active,2025-10-02T18:20:16Z,9.99,USD
901772,102086,annual,active,2025-07-07T11:00:55Z,79.99,USD
